CNT: Country code 3-character,STRATUM: Stratum ID 7-character (cnt + region ID + original stratum ID),WEALTH: Wealth - mean (region),WEALTH: Wealth - median (region),WEALTH: Wealth Inequality (region),"ESCS: Index of economic, social and cultural status (region)",ST57Q01: Out-of-School Study Time - Homework - mean (region),ST69Q01: Min in <class period> - <test lang> - mean (region),ST69Q02: Min in <class period> - <Maths> - mean (region),ST69Q03: Min in <class period> - <Science> - mean (region),IC05Q01: Internet at School - mean (region),IC06Q01: Internet out-of-school - Weekday - mean (region),IC07Q01: Internet out-of-school - Weekend - mean (region),ATSCHL: Attitude towards School: Learning Outcomes - mean (region),ICTRES: ICT resources - mean (region),INSTMOT: Instrumental Motivation for Mathematics - mean (region),INTMAT: Mathematics Interest - mean (region),LMINS: Learning time (minutes per week) - <test language> - mean (region),MMINS: Learning time (minutes per week) - <Mathematics> - mean (region),SMINS: Learning time (minutes per week) - <Science> - mean (region),MATWKETH: Mathematics Work Ethic - mean (region),PERSEV: Perseverance - mean (region),PARED: Highest parental education in years - mean (region),OUTHOURS: Out-of-School Study Time - mean (region),OPENPS: Openness for Problem Solving - mean (region),TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region),TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region),TEACHSUP: Teacher Support - mean (region),Math (region),Math.ChangeRel (region),Math.Quantity (region),Math.SpaceShape (region),Math.UncData (region),Mean.Employ (region),Math.Formulate (region),Math.Interpret (region),Reading (region),Science (region),WEALTH: Wealth - mean (region) - scaled,WEALTH: Wealth - median (region) - scaled,WEALTH: Wealth Inequality (region) - scaled,"ESCS: Index of economic, social and cultural status (region) - scaled",ST57Q01: Out-of-School Study Time - Homework - mean (region) - scaled,ST69Q01: Min in <class period> - <test lang> - mean (region) - scaled,ST69Q02: Min in <class period> - <Maths> - mean (region) - scaled,ST69Q03: Min in <class period> - <Science> - mean (region) - scaled,IC05Q01: Internet at School - mean (region) - scaled,IC06Q01: Internet out-of-school - Weekday - mean (region) - scaled,IC07Q01: Internet out-of-school - Weekend - mean (region) - scaled,ATSCHL: Attitude towards School: Learning Outcomes - mean (region) - scaled,ICTRES: ICT resources - mean (region) - scaled,INSTMOT: Instrumental Motivation for Mathematics - mean (region) - scaled,INTMAT: Mathematics Interest - mean (region) - scaled,LMINS: Learning time (minutes per week) - <test language> - mean (region) - scaled,MMINS: Learning time (minutes per week) - <Mathematics> - mean (region) - scaled,SMINS: Learning time (minutes per week) - <Science> - mean (region) - scaled,MATWKETH: Mathematics Work Ethic - mean (region) - scaled,PERSEV: Perseverance - mean (region) - scaled,PARED: Highest parental education in years - mean (region) - scaled,OUTHOURS: Out-of-School Study Time - mean (region) - scaled,OPENPS: Openness for Problem Solving - mean (region) - scaled,TCHBEHSO: Teacher Behaviour: Student Orientation - mean (region) - scaled,TCHBEHTD: Teacher Behaviour: Teacher-directed Instruction - mean (region) - scaled,TEACHSUP: Teacher Support - mean (region) - scaled,Math (region) - scaled,Math.ChangeRel (region) - scaled,Math.Quantity (region) - scaled,Math.SpaceShape (region) - scaled,Math.UncData (region) - scaled,Mean.Employ (region) - scaled,Math.Formulate (region) - scaled,Math.Interpret (region) - scaled,Reading (region) - scaled,Science (region) - scaled
Brazil,BRA0205,-1.87664233576642,-1.93,-0.055641857785436,-2.16547445255474,3.39393939393939,60.4032258064516,58.25,53.5185185185185,97,97,97,-0.160519480519481,-2.16344262295082,0.582117647058824,0.830481927710843,229.913043478261,240.020833333333,151.813953488372,0.667466233766234,0.0139780821917808,7.21153846153846,10.4084507042254,0.280432352941177,0.959338961038961,0.809115,0.678,300.98,250.39,292.38,298.22,314.62,298.73,296.45,292.72,306.31,305.19,-0.168118793400099,-0.150485436893204,0.0995394053708661,-0.2236801427974,-0.324387442995484,-0.222309838379015,-0.248406824420584,-0.21174593653412,0.479591836734694,0.479591836734694,0.479529170931423,-0.260763478945297,-0.255279225281238,0.134162485320807,0.227153740309427,-0.258355058447565,-0.222183641975309,-0.29160637371508,0.25015780692382,-0.0811850029258763,-0.276862026862027,-0.237602083086756,0.188637192833877,0.168752666100731,0.165282618645261,0.137663421418637,-0.392000599045806,-0.299121575286549,-0.417085191269655,-0.431490065548998,-0.357123312659613,-0.418201456472841,-0.397250478396616,-0.429569632495164,-0.337879000890388,-0.441280643610697
Brazil,BRA0206,-0.671608391608392,-0.75,-0.0459828598868393,-0.350489510489511,4.55555555555556,61.6049382716049,60.5333333333333,59.0789473684211,97,97,97,0.311954022988506,-0.610559440559441,0.397934782608696,0.310434782608696,224.533333333333,254.779411764706,176.515151515152,0.258279775280899,0.342620930232558,12.6608391608392,11.3333333333333,0.438884523809524,0.515504255319149,0.365562765957447,0.454787234042553,415.54,400.66,418.74,413.36,418.26,414.95,396.63,427,426.34,404.06,0.0535269076205353,0.0786407766990291,0.169056279823718,0.165537114874118,-0.26428195473501,-0.207745145101087,-0.220732941844169,-0.125193861161865,0.479591836734694,0.479591836734694,0.479529170931423,-0.117589690003483,0.126056344746659,0.0673084510376391,0.0822938113116144,-0.266679561573179,-0.194852941176471,-0.241178102767414,0.175613891875118,0.0038476882280416,0.155622155622156,-0.214285714285714,0.239558609059204,0.0195948348075066,-0.0299153438083339,0.0569467049388926,-0.146905286579234,-0.0537667766058192,-0.120535085660643,-0.1963713218027,-0.120804450930317,-0.159376879050398,-0.195457750025179,-0.104908123791103,-0.0566333942546511,-0.191147823007059
Brazil,BRA0307,-1.24454545454545,-1.25,-0.0521043001564094,-1.06563063063063,3.1793893129771,58.3828125,59.2762645914397,53.748987854251,97,97,97,0.351978798586572,-1.51950704225352,0.514105263157895,0.59808362369338,233.566371681416,208.738738738739,133.588235294118,0.392482685512368,0.178042704626335,10.8909090909091,10.4531835205993,0.268232269503546,0.539390391459075,0.603493639575972,0.463676975945017,354.24,314.16,343.69,355.84,372.65,343.89,338.29,364.09,389.55,375.35,-0.0518552167345733,-0.0184466019417476,0.124999598255109,0.0121775694705392,-0.335488904733603,-0.246797143750652,-0.235968550349416,-0.208158515517544,0.479591836734694,0.479591836734694,0.479529170931423,-0.105460970125281,-0.097150433295544,0.109475594612666,0.162418836683393,-0.252701939371117,-0.280113446780113,-0.328814749370352,0.200062429044737,-0.0387351019104416,0.0151515151515151,-0.23647436502691,0.18471647957822,0.027622157183813,0.0747930043198016,0.0601613543055696,-0.27805352902163,-0.195000489827907,-0.296667448955644,-0.313828592432256,-0.224803903684787,-0.317629111640648,-0.312972101923658,-0.257011605415861,-0.142837058906228,-0.263781718825107
Brazil,BRA0308,-1.017,-1.03,-0.0442193278662164,-1.05272727272727,6.33333333333333,55,45,64.1666666666667,97,97,97,0.358333333333333,-1.807,0.748571428571429,0.815714285714286,182.5,141,195.833333333333,0.526271428571429,-0.164471428571429,11.1363636363636,19.7142857142857,0.0644714285714286,1.03745714285714,1.02704285714286,1.30428571428571,303.22,276.93,303.86,305.92,316.58,296.82,300.34,330.37,295.03,299.26,-0.0100020622808826,0.0242718446601942,0.181748614510843,0.014944650045976,-0.172294424875501,-0.287796657284826,-0.408996143020953,-0.0459998500412386,0.479591836734694,0.479591836734694,0.479529170931423,-0.103535353535354,-0.16774897680764,0.194581280788177,0.223040191006765,-0.331721470019342,-0.405555555555556,-0.201739428340068,0.224435514933219,-0.12735683421859,0.0346320346320347,-0.00300120048019203,0.119234318401976,0.195005544558427,0.261188062043575,0.364136697794556,-0.387208232600928,-0.25578813310257,-0.390143158882891,-0.415766474035654,-0.352654140824517,-0.422455069817161,-0.389414845402357,-0.338539651837524,-0.364309480294297,-0.456283047031143
Brazil,BRA0309,-0.594615384615385,-0.58,-0.0590874703524988,-0.174461538461538,3.46153846153846,55.6578947368421,57.2368421052632,57.7179487179487,97,97,97,0.861162790697675,-0.602,0.365116279069767,0.373720930232558,220.138888888889,235.694444444444,178.527777777778,0.0813880952380952,-0.0297309523809524,13.9153846153846,11.4390243902439,0.0553309523809524,0.50396511627907,0.518213953488372,0.616046511627907,411.64,391.12,401.39,406.22,423.64,402.91,383.58,433.45,459.27,442.63,0.0676884746796069,0.111650485436893,0.0747409512504369,0.20328570603777,-0.320889665417784,-0.279823006907449,-0.260686246001745,-0.146378784295857,0.479591836734694,0.479591836734694,0.479529170931423,0.0488372093023256,0.128158253751705,0.0553961085552696,0.099922264688735,-0.273479475607135,-0.230195473251029,-0.237069263091781,0.143388489258561,-0.0924942307384286,0.255189255189255,-0.211621233859397,0.116296864216008,0.0157169205028606,0.0372632171033886,0.115260212827894,-0.155249138871654,-0.0693433040525096,-0.161253226942032,-0.210951379387801,-0.108537030280919,-0.186190232278467,-0.221744385134455,-0.0893133462282399,0.0205257978349501,-0.0935689528676601
Brazil,BRA0410,-1.20732110091743,-1.25,-0.0545423834797555,-1.07208791208791,3.49848024316109,50.2584615384615,49.3498452012384,47.8393442622951,97,97,97,0.164325842696629,-1.4172625698324,0.523669467787115,0.641042253521127,205.250965250965,194.119230769231,134.06779661017,0.316626495726496,0.18161954674221,10.9547970479705,11.1538461538462,0.304822571428571,0.519934072022161,0.375890607734807,0.331643835616438,352.66,315.71,346.33,346.76,369.95,341.09,339.82,365.34,381.88,374.1,-0.0450084237500918,-0.0184466019417476,0.107452443356228,0.0107928277448275,-0.318978187345242,-0.345263859598479,-0.356276242878768,-0.30014636958443,0.479591836734694,0.479591836734694,0.479529170931423,-0.162325502213143,-0.0720426501634821,0.112947175240332,0.174385028835969,-0.296516881623265,-0.30718660968661,-0.32783570989398,0.186243258712835,-0.0378096336924088,0.0202219879341651,-0.218810601163542,0.196475422254257,0.0210835463569473,-0.0253702789506731,0.0124164078724256,-0.281433858924713,-0.192469712307743,-0.290471720253462,-0.332370178268771,-0.230960415906603,-0.323864775182059,-0.309890220566019,-0.253989361702128,-0.160808847649843,-0.266944114149822
Brazil,BRA0411,-1.4119696969697,-1.47,-0.0499098191905303,-1.3610447761194,4.18918918918919,46.5277777777778,46.5555555555556,43.5714285714286,97,97,97,0.0560526315789474,-1.78583333333333,0.661627906976744,0.927674418604651,207.58064516129,196.09375,140.344827586207,0.300171052631579,0.360854285714286,9.87121212121212,11.5897435897436,0.228467647058824,0.798121428571429,1.0240619047619,0.828095238095238,325.49,288.21,317.82,308.12,338.87,322.34,284.21,331.51,325.73,337.37,-0.0826500866715344,-0.0611650485436894,0.140793520087968,-0.0511729746136895,-0.283238844334435,-0.390479554922378,-0.390142889684222,-0.366579547767221,0.479591836734694,0.479591836734694,0.479529170931423,-0.195135566188198,-0.162551159618008,0.163022833748364,0.254226857550042,-0.292911961065702,-0.303530092592593,-0.315020954169852,0.18324547340807,0.00856536668847463,-0.0657768157768158,-0.207821590174531,0.17193741268722,0.114572906835842,0.259876207911696,0.191939863567124,-0.339562696561905,-0.237370603794534,-0.357380896503168,-0.411274019317555,-0.301828712148851,-0.365621450682583,-0.42190552925773,-0.3357833655706,-0.292375462767702,-0.35986793837124
Brazil,BRA0412,0.557333333333333,0.59,-0.0466810671451342,0.679333333333333,6.41176470588235,55.0555555555556,49.375,52.5333333333333,97,97,97,0.2265,0.361,-0.20952380952381,0.11,177.764705882353,251.5625,295.916666666667,0.128857142857143,0.184604761904762,14.8103448275862,13.9473684210526,0.466857142857143,-0.05125,0.18259,0.446,473.43,461.79,478.33,466.91,467.66,464.94,443.75,503.61,491.17,487.63,0.279570042304627,0.338834951456311,0.164031205087548,0.386379070016798,-0.168236151499346,-0.287123326808514,-0.355971368011397,-0.227081052710505,0.479591836734694,0.479591836734694,0.479529170931423,-0.143484848484849,0.364638472032742,-0.153184685852562,0.0264623955431755,-0.339048811013767,-0.200810185185185,0.00258383748725022,0.152036206160669,-0.0370372423853756,0.326217843459223,-0.148385670057497,0.24854810645536,-0.170872099188811,-0.110437790452049,0.053769123783032,-0.0230525662694422,0.046043823270091,0.0193147148556677,-0.0870208899144391,-0.00816307916818671,-0.0480480146092688,-0.100543861416054,0.0803191489361702,0.09527156848962,0.020277278822071
Brazil,BRA0513,-1.70493927125506,-1.69,-0.0533787565238896,-1.84113360323887,3.08695652173913,51.2015503875969,51.5725806451613,48.55,97,97,97,0.216783216783217,-1.94936170212766,0.507364864864865,0.679864864864865,160.416666666667,162.830188679245,117.20202020202,0.512005,0.233345138888889,8.37651821862348,8.17605633802817,0.330551748251748,0.5674,0.333635333333333,0.427225806451613,358.11,320.31,356.15,346.35,373.75,354.69,327.54,364.49,373.97,377.56,-0.136536906196413,-0.103883495145631,0.11582719504891,-0.154126366897788,-0.340271653314604,-0.33383367124661,-0.329336803605676,-0.289084501762016,0.479591836734694,0.479591836734694,0.479529170931423,-0.14642932824751,-0.202708194246901,0.107028989061657,0.185199126703305,-0.365892972275951,-0.36512928022362,-0.36226772171506,0.221836515339211,-0.0244262105387232,-0.184403315982263,-0.293880932654752,0.204743949690442,0.0370352391521572,-0.0439659320283529,0.0469801247252008,-0.269773860208382,-0.18495901773177,-0.267425486974889,-0.333207408466235,-0.222295695001824,-0.293577266552346,-0.33462584348877,-0.256044487427466,-0.179342987019073,-0.258190603891011
Brazil,BRA0514,-1.7916,-1.735,-0.0572475891904771,-2.04792079207921,3.86666666666667,49.4,51,49.1296296296296,97,97,97,-0.245660377358491,-2.1475,0.678852459016393,0.948870967741935,207.468085106383,208.212765957447,127.804347826087,0.800537931034483,0.347035185185185,7.64646464646465,12.7213114754098,0.264516666666667,0.843862068965517,0.638872413793103,0.439833333333333,315.88,273.01,293.17,327.89,334.55,312.22,307.57,326.72,314.07,329.9,-0.152476687865428,-0.112621359223301,0.0879827791389187,-0.198471165962874,-0.299927122555569,-0.355668369297057,-0.336276451579277,-0.280062149575533,0.479591836734694,0.479591836734694,0.479529170931423,-0.286563750714694,-0.251364256480218,0.169274939751867,0.260131188786055,-0.293086135231903,-0.281087470449173,-0.340622737146995,0.274400264343526,0.00498982772780277,-0.242344075677409,-0.179294668687147,0.183522404687684,0.129944788834301,0.0903624550209052,0.0515391747797868,-0.36012280439015,-0.262188551089051,-0.415231166392866,-0.370903187600825,-0.311679131703758,-0.388158920339398,-0.374851445261356,-0.347364603481625,-0.319696330662168,-0.378766412831735
Brazil,BRA0515,-0.245272727272727,-0.24,-0.0278093604965426,0.337636363636364,5.22222222222222,62.5,61.6129032258065,60.5882352941176,97,97,97,0.206176470588235,0.0167272727272727,0.0616666666666667,0.161944444444444,213.125,253.333333333333,240.666666666667,0.516447222222222,-0.0476470588235294,14.537037037037,12.0555555555556,0.417547058823529,0.289811764705882,0.320241176470588,0.652,470.82,456.93,465.48,473.87,471.52,461.59,452.69,479.42,497.54,490.94,0.131944173499133,0.177669902912621,0.299852961710126,0.313103333994002,-0.229786631037694,-0.19689704298273,-0.207648610265774,-0.101700708775675,0.479591836734694,0.479591836734694,0.479529170931423,-0.149643493761141,0.280096738186779,-0.0547489413188142,0.0409316001238007,-0.284332688588008,-0.197530864197531,-0.110210771374958,0.222645781210781,-0.0971298245293616,0.304526748971193,-0.196078431372549,0.232701436135723,-0.0562527769389546,-0.0498604173397285,0.128261474269819,-0.0286365289574463,0.0381086111746073,-0.0108425252288195,-0.0728083968062731,0.000638453119299554,-0.0555085406320291,-0.0825360056400443,0.0218326885880077,0.110197291344487,0.0286513016419157
Brazil,BRA0616,-1.65799614643545,-1.69,-0.0623234690979235,-1.74606936416185,3.56574923547401,61.4818481848185,61.4329896907217,57.3639575971732,97,97,97,0.394773413897281,-2.0122373540856,0.495555555555556,0.681616766467066,236.218867924528,242.453488372093,162.460251046025,0.357374311926606,0.133348328267477,8.80598455598456,9.25825825825826,0.251101515151515,0.759391764705882,0.789614619883041,0.856530612244898,388.14,365.25,390.11,380.54,400.16,384.39,372.93,396.18,405.4,391.24,-0.127902508917246,-0.103883495145631,0.0514511109505479,-0.133740168875625,-0.315497488848302,-0.209236990622861,-0.209829153058699,-0.151888910761555,0.479591836734694,0.479591836734694,0.479529170931423,-0.0924929048796118,-0.218148327060585,0.10274248840492,0.18568712157857,-0.248597496441736,-0.217678725236865,-0.269871623147729,0.19366652917121,-0.0502992759793327,-0.150318686032972,-0.266598531304414,0.179211207748663,0.101557176893021,0.156700913552247,0.202222474525276,-0.205526197556749,-0.111582797243902,-0.187725885942267,-0.263390578097241,-0.162075884713608,-0.227434692559517,-0.243196696545473,-0.179424564796905,-0.105698486339566,-0.223581349457333
Brazil,BRA0617,-2.09581395348837,-2.19,-0.0756244238162488,-2.290625,3.78260869565217,69.2096774193548,66.125,63.3448275862069,97,97,97,-0.0605128205128205,-2.37158333333333,0.55641975308642,0.898518518518518,229.142857142857,230.906976744186,124.068181818182,0.57030641025641,-0.121619480519481,7.13779527559055,16.1066666666667,0.137613333333333,1.33330125,0.8373475,0.598536585365854,298.83,262.7,291.69,267.99,331.94,281.8,298.42,307.45,305.11,323.52,-0.208431721587155,-0.200970873786408,-0.0442773288901132,-0.250518245827228,-0.304276532934796,-0.115576097714619,-0.152962229403384,-0.0587923665819486,0.479591836734694,0.479591836734694,0.479529170931423,-0.23045843045843,-0.306391541609823,0.124834756111223,0.246105436913236,-0.259546836142581,-0.239061154177433,-0.348250237300949,0.232457627752024,-0.116269368035261,-0.282714660667417,-0.0939495798319328,0.14273976711551,0.294428741648756,0.177707145120406,0.108928389701143,-0.396600415053165,-0.279022303497371,-0.41870452945318,-0.493220477425415,-0.317630426851514,-0.455904950671447,-0.393282304360963,-0.393955512572534,-0.340690754018464,-0.39490727856908
Brazil,BRA0618,-0.441666666666667,-0.72,-0.0637057770843847,-0.266,4.98076923076923,56.2037037037037,56.6981132075472,52.8301886792453,97,97,97,0.615161290322581,-0.633020833333333,0.256984126984127,0.205396825396825,192.291666666667,236.521739130435,226.333333333333,0.266748387096774,0.310964406779661,12.9368421052632,13.5964912280702,0.414841379310345,0.1493390625,0.38521875,0.4128125,395.76,385.13,394.43,378.92,404.41,392.35,364.69,414.66,432.36,416.75,0.0958208156599578,0.0844660194174757,0.0415024877332308,0.183655598841989,-0.242280129684478,-0.27320783029807,-0.267215612537182,-0.222460285685587,0.479591836734694,0.479591836734694,0.479529170931423,-0.0257086999022483,0.120540586630287,0.0161466885604816,0.0530353274085865,-0.316569954867827,-0.22866344605475,-0.139472721185365,0.177156668931133,-0.00434308603594896,0.177527151211362,-0.157231313578063,0.231831918022414,-0.103460900474376,-0.0212651607168005,0.0417680806675939,-0.189223593846944,-0.0791235345981779,-0.177587420793241,-0.266698658389659,-0.152385078438526,-0.209707591920362,-0.259794541242824,-0.134743713733075,-0.0425277660621397,-0.159043185670554
Brazil,BRA0719,-0.910543071161049,-1.03,-0.0531762237342667,-1.11345083487941,3.57361963190184,55.1018518518519,54.607476635514,52.4556962025317,97,97,97,0.141966292134831,-0.890679245283019,0.174578651685393,0.247591036414566,209.253472222222,196.473867595819,165.123134328358,0.20772735042735,0.0940297994269341,10.4459962756052,9.69184290030211,0.128173850574713,0.377696348314607,0.0588887955182073,0.327591036414566,384.38,360.74,382.97,377.97,391.55,379.28,368.16,394.16,401.25,397.18,0.00957889702354564,0.0242718446601942,0.117284845900128,0.00192269168746428,-0.315090251039696,-0.286562218078254,-0.292554020276337,-0.228289530505693,0.479591836734694,0.479591836734694,0.479529170931423,-0.169101123595506,0.0572683981569668,-0.0137645547421439,0.0647885895305197,-0.290323447238341,-0.302826171118854,-0.264435263359919,0.166404457922348,-0.0604725091394515,-0.020159025745618,-0.255667826042804,0.139706221864162,-0.0267177412009862,-0.164876075764766,0.0109508615685495,-0.213570526946364,-0.118946543447735,-0.204482515841352,-0.268638582017929,-0.181708318132069,-0.238814778522593,-0.25280491489576,-0.184308510638298,-0.115422465907493,-0.208553646874288
Brazil,BRA0720,0.365454545454546,0.46,-0.0521419839294299,0.393333333333333,4.3855421686747,50.3048780487805,50.7317073170732,50.2469135802469,97,97,97,0.521046511627907,0.0865151515151515,0.115454545454545,0.207727272727273,207.763157894737,225.12987012987,260.666666666667,0.151995402298851,0.050646511627907,14.2916666666667,10.202380952381,0.183416279069767,-0.0629277777777778,0.208763333333333,0.416111111111111,491.14,483.97,498.83,484.99,482.07,492.96,471.06,496.36,491.94,484.12,0.244277170550629,0.313592233009709,0.124728383979521,0.325047356946281,-0.273078954955008,-0.344701293880446,-0.339528145099026,-0.262670821079759,0.479591836734694,0.479591836734694,0.479529170931423,-0.0542283298097251,0.297234280044648,-0.0352252103613265,0.0536844770828058,-0.292629542909498,-0.2497594997595,-0.0693801437325298,0.156251439608477,-0.0716974535879565,0.28505291005291,-0.242797118847539,0.157459356322836,-0.174796605283558,-0.0989194597005116,0.0429609024880235,0.0148370809353673,0.0822584332038011,0.0674254869748885,-0.0501010802311572,0.024694454578621,0.0143531612587132,-0.0455332863329641,0.0627901353965183,0.0970757767468017,0.0113972727502719
Brazil,BRA0821,-1.1809689213894,-1.25,-0.0502526385246361,-1.48078324225865,3.69230769230769,54.8048048048048,55.226586102719,55.4658385093168,97,97,97,0.222615803814714,-1.34447513812155,0.427528089887641,0.426731843575419,208.715753424658,210.979381443299,169.872262773723,0.343481690140845,0.201049431818182,9.31593406593407,8.96209912536443,0.212257834757835,0.213523035230352,0.0907870619946092,0.382975871313673,399.33,379.65,402.7,392.18,405.93,399.26,383.18,407.35,415.16,413.85,-0.0401613841017657,-0.0184466019417476,0.13832621148523,-0.0768504754834666,-0.308948976445636,-0.290162413012408,-0.285050445372376,-0.181434499922459,0.479591836734694,0.479591836734694,0.479529170931423,-0.144661877631905,-0.0541685195932857,0.0780501233711944,0.11468853581488,-0.291155507273257,-0.275964108438335,-0.254739768600982,0.191135628168193,-0.032782366473083,-0.109846502703646,-0.274064727931989,0.166728101924297,-0.0818908383479446,-0.150838322949845,0.0309787573596035,-0.181585759825421,-0.0880710577017275,-0.158178831260268,-0.239621408588757,-0.148919190076614,-0.194318865109235,-0.222550105750831,-0.152417794970986,-0.0828295608978864,-0.166379942823893
Brazil,BRA0822,-1.47133333333333,-1.25,-0.0544817359872469,-1.64148936170213,1.8,47.8571428571429,47.8571428571429,48.5714285714286,97,97,97,0.0893548387096774,-1.57136363636364,0.407586206896552,0.497586206896552,222.916666666667,224.583333333333,175,0.0788037037037037,-0.178130769230769,8.95652173913044,8.13333333333333,0.123253846153846,0.664116129032258,0.43011875,0.261515151515152,330.85,310.39,344.41,310.94,333.06,327.78,318.65,333.23,350.93,360.88,-0.0935690278853818,-0.0184466019417476,0.107888930056698,-0.111313348233059,-0.406862626017248,-0.374367718524916,-0.374367718524916,-0.288750950631434,0.479591836734694,0.479591836734694,0.479529170931423,-0.185043988269795,-0.109884658315763,0.0708116903435759,0.134425127269235,-0.269181173436493,-0.250771604938272,-0.244271332134265,0.142917675381422,-0.130891037085247,-0.138371290545204,-0.294957983193277,0.138125091157196,0.0695382585682058,-0.00150561980706937,-0.0129430606482067,-0.328095248283092,-0.201155993860824,-0.29497770476414,-0.405515509178902,-0.315076614374316,-0.353506447230697,-0.352532984187733,-0.331624758220503,-0.23332864707812,-0.300389607104005
